"Y"	"L"	"Env"	"t.j"	"r.i"	"Group"	"G"	"GG"	"ari.mean"	"adj.mean"	"w"
"46"	"2001"	"Gazipur"	"2001-Gazipur"	2001	1994	"Medium"	"BRRI dhan32"	"Medium-BRRI dhan32"	5.480232558	5.480232558	30.9138837730949
"47"	"2001"	"Gazipur"	"2001-Gazipur"	2001	1997	"Short"	"BRRI dhan33"	"Short-BRRI dhan33"	2.491860465	2.491860465	30.9138837730949
"48"	"2001"	"Gazipur"	"2001-Gazipur"	2001	1999	"Short"	"BRRI dhan39"	"Short-BRRI dhan39"	2.16728682166667	2.16728682166667	30.913883773095
"49"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1976	"Aromatic"	"BR5"	"Aromatic-BR5"	2.81	2.81	25.2991515811147
"50"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1997	"Aromatic"	"BRRI dhan34"	"Aromatic-BRRI dhan34"	1.94666666666667	1.94666666666667	25.2991515811148
"51"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1998	"Aromatic"	"BRRI dhan37"	"Aromatic-BRRI dhan37"	4.24666666666667	4.24666666666667	25.2991515811148
"52"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1998	"Aromatic"	"BRRI dhan38"	"Aromatic-BRRI dhan38"	3.20333333333333	3.20333333333334	25.2991515811148
"53"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1980	"Long"	"BR10"	"Long-BR10"	4.06333333333333	4.06333333333334	25.2991515811147
"54"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1988	"Long"	"BR22"	"Long-BR22"	5.35333333333333	5.35333333333334	25.2991515811148
"55"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1988	"Long"	"BR23"	"Long-BR23"	4.30666666666667	4.30666666666667	25.2991515811147
"56"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1980	"Medium"	"BR11"	"Medium-BR11"	3.76333333333333	3.76333333333333	25.2991515811148
"57"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1992	"Medium"	"BR25"	"Medium-BR25"	3.83666666666667	3.83666666666667	25.2991515811148
"58"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1973	"Medium"	"BR3"	"Medium-BR3"	3.12666666666667	3.12666666666667	25.2991515811147
"59"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1975	"Medium"	"BR4"	"Medium-BR4"	3.086847279	3.086847279	25.2991515811148
"60"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1994	"Medium"	"BRRI dhan30"	"Medium-BRRI dhan30"	4.41666666666667	4.41666666666667	25.2991515811148
"61"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1994	"Medium"	"BRRI dhan31"	"Medium-BRRI dhan31"	4.6	4.6	25.2991515811148
"62"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1994	"Medium"	"BRRI dhan32"	"Medium-BRRI dhan32"	3.86	3.86	25.2991515811148
"63"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1997	"Short"	"BRRI dhan33"	"Short-BRRI dhan33"	4.56666666666667	4.56666666666667	25.2991515811148
"64"	"2001"	"Rajshahi"	"2001-Rajshahi"	2001	1999	"Short"	"BRRI dhan39"	"Short-BRRI dhan39"	4.03	4.03	25.2991515811148
"65"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1976	"Aromatic"	"BR5"	"Aromatic-BR5"	2.67129844966667	2.67129844966667	18.8559364852475
"66"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1997	"Aromatic"	"BRRI dhan34"	"Aromatic-BRRI dhan34"	2.86308139533333	2.86308139533333	18.8559364852475
"67"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1998	"Aromatic"	"BRRI dhan37"	"Aromatic-BRRI dhan37"	3.00702519366667	3.00702519366667	18.8559364852475
"68"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1998	"Aromatic"	"BRRI dhan38"	"Aromatic-BRRI dhan38"	2.95420542666667	2.95420542666667	18.8559364852475
"69"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1980	"Long"	"BR10"	"Long-BR10"	3.47756589166667	3.47756589166667	18.8559364852475
"70"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1988	"Long"	"BR22"	"Long-BR22"	3.36790697666667	3.36790697666667	18.8559364852475
"71"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1988	"Long"	"BR23"	"Long-BR23"	2.956385659	2.956385659	18.8559364852475
"72"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1980	"Medium"	"BR11"	"Medium-BR11"	4.03469961233333	4.03469961233333	18.8559364852475
"73"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1992	"Medium"	"BR25"	"Medium-BR25"	3.35117248066667	3.35117248066667	18.8559364852475
"74"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1973	"Medium"	"BR3"	"Medium-BR3"	3.66431201533333	3.66431201533334	18.8559364852475
"75"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1975	"Medium"	"BR4"	"Medium-BR4"	3.717732558	3.717732558	18.8559364852475
"76"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1994	"Medium"	"BRRI dhan30"	"Medium-BRRI dhan30"	3.66189922466667	3.66189922466667	18.8559364852475
"77"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1994	"Medium"	"BRRI dhan31"	"Medium-BRRI dhan31"	4.10300387566667	4.10300387566667	18.8559364852475
"78"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1994	"Medium"	"BRRI dhan32"	"Medium-BRRI dhan32"	4.393032946	4.393032946	18.8559364852475
"79"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1997	"Short"	"BRRI dhan33"	"Short-BRRI dhan33"	3.867887597	3.867887597	18.8559364852475
"80"	"2001"	"Rangpur"	"2001-Rangpur"	2001	1999	"Short"	"BRRI dhan39"	"Short-BRRI dhan39"	3.84085271333333	3.84085271333333	18.8559364852475
"81"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1976	"Aromatic"	"BR5"	"Aromatic-BR5"	3.87240310066667	3.87240310066666	356.258731709295
"82"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1997	"Aromatic"	"BRRI dhan34"	"Aromatic-BRRI dhan34"	3.549147287	3.549147287	356.258731709295
"83"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1998	"Aromatic"	"BRRI dhan37"	"Aromatic-BRRI dhan37"	3.63052325566667	3.63052325566667	356.258731709295
"84"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1998	"Aromatic"	"BRRI dhan38"	"Aromatic-BRRI dhan38"	3.23831395366667	3.23831395366667	356.258731709295
"85"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1980	"Long"	"BR10"	"Long-BR10"	6.90891472833333	6.90891472833333	356.258731709295
"86"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1988	"Long"	"BR22"	"Long-BR22"	4.690891473	4.690891473	356.258731709295
"87"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1988	"Long"	"BR23"	"Long-BR23"	5.90978682166667	5.90978682166667	356.258731709295
"88"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1980	"Medium"	"BR11"	"Medium-BR11"	6.99531007733333	6.99531007733333	356.258731709295
"89"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1992	"Medium"	"BR25"	"Medium-BR25"	4.986337209	4.986337209	356.258731709295
"90"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1973	"Medium"	"BR3"	"Medium-BR3"	5.07155038766667	5.07155038766667	356.258731709295
"91"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1975	"Medium"	"BR4"	"Medium-BR4"	4.451976744	4.451976744	356.258731709295
"92"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1994	"Medium"	"BRRI dhan30"	"Medium-BRRI dhan30"	5.72627906966667	5.72627906966667	356.258731709295
"93"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1994	"Medium"	"BRRI dhan31"	"Medium-BRRI dhan31"	5.917267442	5.917267442	356.258731709295
"94"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1994	"Medium"	"BRRI dhan32"	"Medium-BRRI dhan32"	5.56593023233333	5.56593023233333	356.258731709295
"95"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1997	"Short"	"BRRI dhan33"	"Short-BRRI dhan33"	5.12802325566667	5.12802325566666	356.258731709295
"96"	"2001"	"Satkhira"	"2001-Satkhira"	2001	1999	"Short"	"BRRI dhan39"	"Short-BRRI dhan39"	4.69441860466667	4.69441860466666	356.258731709295
"97"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1976	"Aromatic"	"BR5"	"Aromatic-BR5"	3.93341085266667	3.93341085266667	36.7630746656942
"98"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1997	"Aromatic"	"BRRI dhan34"	"Aromatic-BRRI dhan34"	3.12806201533333	3.12806201533334	36.7630746656942
"99"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1998	"Aromatic"	"BRRI dhan37"	"Aromatic-BRRI dhan37"	2.92689922466667	2.92689922466667	36.7630746656942
"100"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1998	"Aromatic"	"BRRI dhan38"	"Aromatic-BRRI dhan38"	3.33488372066667	3.33488372066667	36.7630746656942
"101"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1980	"Long"	"BR10"	"Long-BR10"	3.961007752	3.961007752	36.7630746656941
"102"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1988	"Long"	"BR22"	"Long-BR22"	3.90104651133333	3.90104651133333	36.7630746656942
"103"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1988	"Long"	"BR23"	"Long-BR23"	4.43170542666667	4.43170542666667	36.7630746656942
"104"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1980	"Medium"	"BR11"	"Medium-BR11"	3.534496124	3.534496124	36.7630746656942
"105"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1992	"Medium"	"BR25"	"Medium-BR25"	4.37302325566667	4.37302325566667	36.7630746656942
"106"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1973	"Medium"	"BR3"	"Medium-BR3"	4.088992248	4.088992248	36.7630746656942
"107"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1975	"Medium"	"BR4"	"Medium-BR4"	3.70282455233333	3.70282455233334	36.7630746656942
"108"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1994	"Medium"	"BRRI dhan30"	"Medium-BRRI dhan30"	4.07573643433333	4.07573643433334	36.7630746656942
"109"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1994	"Medium"	"BRRI dhan31"	"Medium-BRRI dhan31"	4.974147287	4.974147287	36.7630746656942
"110"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1994	"Medium"	"BRRI dhan32"	"Medium-BRRI dhan32"	5.42015503866667	5.42015503866667	36.7630746656942
"111"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1997	"Short"	"BRRI dhan33"	"Short-BRRI dhan33"	2.482868217	2.482868217	36.7630746656942
"112"	"2001"	"Sonagazi"	"2001-Sonagazi"	2001	1999	"Short"	"BRRI dhan39"	"Short-BRRI dhan39"	2.16728682166667	2.16728682166667	36.7630746656942
"113"	"2002"	"Barisal"	"2002-Barisal"	2002	1976	"Aromatic"	"BR5"	"Aromatic-BR5"	2.81666666666667	2.81666666666667	12.6210613962049
"114"	"2002"	"Barisal"	"2002-Barisal"	2002	1997	"Aromatic"	"BRRI dhan34"	"Aromatic-BRRI dhan34"	3.45	3.45	12.6210613962049
"115"	"2002"	"Barisal"	"2002-Barisal"	2002	1998	"Aromatic"	"BRRI dhan37"	"Aromatic-BRRI dhan37"	3.76666666666667	3.76666666666667	12.6210613962049
"116"	"2002"	"Barisal"	"2002-Barisal"	2002	1998	"Aromatic"	"BRRI dhan38"	"Aromatic-BRRI dhan38"	3.9	3.9	12.6210613962049
"117"	"2002"	"Barisal"	"2002-Barisal"	2002	1980	"Long"	"BR10"	"Long-BR10"	4.56666666666667	4.56666666666667	12.6210613962049
"118"	"2002"	"Barisal"	"2002-Barisal"	2002	1988	"Long"	"BR22"	"Long-BR22"	5.46666666666667	5.46666666666667	12.6210613962049
"119"	"2002"	"Barisal"	"2002-Barisal"	2002	1988	"Long"	"BR23"	"Long-BR23"	5.46666666666667	5.46666666666667	12.6210613962049
"120"	"2002"	"Barisal"	"2002-Barisal"	2002	1980	"Medium"	"BR11"	"Medium-BR11"	4.86666666666667	4.86666666666666	12.6210613962049
"121"	"2002"	"Barisal"	"2002-Barisal"	2002	1992	"Medium"	"BR25"	"Medium-BR25"	4.76666666666667	4.76666666666667	12.6210613962049
"122"	"2002"	"Barisal"	"2002-Barisal"	2002	1973	"Medium"	"BR3"	"Medium-BR3"	3.73333333333333	3.73333333333334	12.6210613962049
"123"	"2002"	"Barisal"	"2002-Barisal"	2002	1975	"Medium"	"BR4"	"Medium-BR4"	4.9	4.9	12.6210613962049
"124"	"2002"	"Barisal"	"2002-Barisal"	2002	1994	"Medium"	"BRRI dhan30"	"Medium-BRRI dhan30"	4.46666666666667	4.46666666666667	12.6210613962049
"125"	"2002"	"Barisal"	"2002-Barisal"	2002	1994	"Medium"	"BRRI dhan31"	"Medium-BRRI dhan31"	5.51666666666667	5.51666666666666	12.6210613962049
"126"	"2002"	"Barisal"	"2002-Barisal"	2002	1994	"Medium"	"BRRI dhan32"	"Medium-BRRI dhan32"	5.58333333333333	5.58333333333333	12.6210613962049
"127"	"2002"	"Barisal"	"2002-Barisal"	2002	1997	"Short"	"BRRI dhan33"	"Short-BRRI dhan33"	3.83333333333333	3.83333333333333	12.6210613962049
"128"	"2002"	"Barisal"	"2002-Barisal"	2002	1999	"Short"	"BRRI dhan39"	"Short-BRRI dhan39"	4.3	4.3	12.6210613962049
"129"	"2002"	"Comilla"	"2002-Comilla"	2002	1976	"Aromatic"	"BR5"	"Aromatic-BR5"	2.95	2.95	7.7617571755828
"130"	"2002"	"Comilla"	"2002-Comilla"	2002	1997	"Aromatic"	"BRRI dhan34"	"Aromatic-BRRI dhan34"	3.01666666666667	3.01666666666667	7.76175717558281
"131"	"2002"	"Comilla"	"2002-Comilla"	2002	1998	"Aromatic"	"BRRI dhan37"	"Aromatic-BRRI dhan37"	4.25	4.25	7.76175717558281
"132"	"2002"	"Comilla"	"2002-Comilla"	2002	1998	"Aromatic"	"BRRI dhan38"	"Aromatic-BRRI dhan38"	4.56666666666667	4.56666666666667	7.7617571755828
"133"	"2002"	"Comilla"	"2002-Comilla"	2002	1980	"Long"	"BR10"	"Long-BR10"	4.73333333333333	4.73333333333334	7.76175717558279
"134"	"2002"	"Comilla"	"2002-Comilla"	2002	1988	"Long"	"BR22"	"Long-BR22"	5.71666666666667	5.71666666666667	7.7617571755828
"135"	"2002"	"Comilla"	"2002-Comilla"	2002	1988	"Long"	"BR23"	"Long-BR23"	5.73333333333333	5.73333333333334	7.7617571755828
"136"	"2002"	"Comilla"	"2002-Comilla"	2002	1980	"Medium"	"BR11"	"Medium-BR11"	4.58333333333333	4.58333333333333	7.76175717558281
"137"	"2002"	"Comilla"	"2002-Comilla"	2002	1992	"Medium"	"BR25"	"Medium-BR25"	4.53333333333333	4.53333333333333	7.7617571755828
"138"	"2002"	"Comilla"	"2002-Comilla"	2002	1973	"Medium"	"BR3"	"Medium-BR3"	3.65	3.65	7.7617571755828
"139"	"2002"	"Comilla"	"2002-Comilla"	2002	1975	"Medium"	"BR4"	"Medium-BR4"	4.55	4.55	7.7617571755828
"140"	"2002"	"Comilla"	"2002-Comilla"	2002	1994	"Medium"	"BRRI dhan30"	"Medium-BRRI dhan30"	5.03333333333333	5.03333333333333	7.76175717558281
"141"	"2002"	"Comilla"	"2002-Comilla"	2002	1994	"Medium"	"BRRI dhan31"	"Medium-BRRI dhan31"	6.11666666666667	6.11666666666667	7.76175717558281
"142"	"2002"	"Comilla"	"2002-Comilla"	2002	1994	"Medium"	"BRRI dhan32"	"Medium-BRRI dhan32"	4.6	4.6	7.7617571755828
"143"	"2002"	"Comilla"	"2002-Comilla"	2002	1997	"Short"	"BRRI dhan33"	"Short-BRRI dhan33"	4.3	4.3	7.7617571755828
"144"	"2002"	"Comilla"	"2002-Comilla"	2002	1999	"Short"	"BRRI dhan39"	"Short-BRRI dhan39"	4.88333333333333	4.88333333333333	7.76175717558281
"145"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1976	"Aromatic"	"BR5"	"Aromatic-BR5"	2.21089686066667	2.21089686066667	23.0880565432014
"146"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1997	"Aromatic"	"BRRI dhan34"	"Aromatic-BRRI dhan34"	2.36381135666667	2.36381135666667	23.0880565432014
"147"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1998	"Aromatic"	"BRRI dhan37"	"Aromatic-BRRI dhan37"	2.93410565866667	2.93410565866667	23.0880565432014
"148"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1998	"Aromatic"	"BRRI dhan38"	"Aromatic-BRRI dhan38"	3.27127782933333	3.27127782933334	23.0880565432014
"149"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1980	"Long"	"BR10"	"Long-BR10"	3.85790251933333	3.85790251933333	23.0880565432014
"150"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1988	"Long"	"BR22"	"Long-BR22"	3.86058255833333	3.86058255833334	23.0880565432014
"151"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1988	"Long"	"BR23"	"Long-BR23"	3.65269031	3.65269031	23.0880565432014
"152"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1980	"Medium"	"BR11"	"Medium-BR11"	4.26381705433333	4.26381705433333	23.0880565432014
"153"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1992	"Medium"	"BR25"	"Medium-BR25"	3.98139511633333	3.98139511633333	23.0880565432014
"154"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1973	"Medium"	"BR3"	"Medium-BR3"	3.042428566	3.042428566	23.0880565432014
"155"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1975	"Medium"	"BR4"	"Medium-BR4"	3.36996616266667	3.36996616266667	23.0880565432014
"156"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1994	"Medium"	"BRRI dhan30"	"Medium-BRRI dhan30"	4.08794465133333	4.08794465133333	23.0880565432014
"157"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1994	"Medium"	"BRRI dhan31"	"Medium-BRRI dhan31"	3.71850992266667	3.71850992266667	23.0880565432014
"158"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1994	"Medium"	"BRRI dhan32"	"Medium-BRRI dhan32"	4.40043825566667	4.40043825566667	23.0880565432014
"159"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1997	"Short"	"BRRI dhan33"	"Short-BRRI dhan33"	2.494374341	2.494374341	23.0880565432014
"160"	"2002"	"Gazipur"	"2002-Gazipur"	2002	1999	"Short"	"BRRI dhan39"	"Short-BRRI dhan39"	4.19606573666667	4.19606573666667	23.0880565432014
"161"	"2002"	"Rajshahi"	"2002-Rajshahi"	2002	1976	"Aromatic"	"BR5"	"Aromatic-BR5"	3.109	3.109	25.2632760855021
"162"	"2002"	"Rajshahi"	"2002-Rajshahi"	2002	1997	"Aromatic"	"BRRI dhan34"	"Aromatic-BRRI dhan34"	2.24566666666667	2.24566666666667	25.2632760855021
"163"	"2002"	"Rajshahi"	"2002-Rajshahi"	2002	1998	"Aromatic"	"BRRI dhan37"	"Aromatic-BRRI dhan37"	4.54566666666667	4.54566666666667	25.2632760855021
"164"	"2002"	"Rajshahi"	"2002-Rajshahi"	2002	1998	"Aromatic"	"BRRI dhan38"	"Aromatic-BRRI dhan38"	3.50233333333333	3.50233333333334	25.2632760855021
"165"	"2002"	"Rajshahi"	"2002-Rajshahi"	2002	1980	"Long"	"BR10"	"Long-BR10"	4.36233333333333	4.36233333333334	25.2632760855021
"166"	"2002"	"Rajshahi"	"2002-Rajshahi"	2002	1988	"Long"	"BR22"	"Long-BR22"	5.65233333333333	5.65233333333334	25.2632760855021
